# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ADORA3             1  112025970  112106602    279      35  293723     -0.47208    0.00052505      -0.4726
RAP1A              1  112162405  112256807    312      22  293723       3.8403    0.00052505       3.8397
FAM212B            1  112264686  112298419    117      20  293723       1.9949    0.00052505       1.9944
DDX20              1  112298190  112310199     45       7  293723       1.0504    0.00052505       1.0499
KCND3              1  112318444  112532147    648      80  293723    -0.081664    0.00052505    -0.082189
LOC643355          1  112532593  112541464     27       8  293723      -0.4191    0.00052505     -0.41962
CTTNBP2NL          1  112938800  113003786    158       7  293723       1.5198    0.00052505       1.5193
WNT2B              1  113010040  113063910    132      25  293723     0.085429    0.00052505     0.084904
ST7L               1  113066140  113162040    176      14  293723     -0.02746    0.00052505    -0.027985
CAPZA1             1  113162075  113214241     66       9  293723      0.15457    0.00052505      0.15404
MOV10              1  113217048  113243368     46       8  293723       1.4938    0.00052505       1.4933
RHOC               1  113243749  113250025     16       5  293723     0.093963    0.00052505     0.093438
PPM1J              1  113252616  113257950     10       5  293723     -0.75144    0.00052505     -0.75197
FAM19A3            1  113261619  113269857     16       4  293723      -2.4544    0.00052505      -2.4549
SLC16A1            1  113454469  113498975     56      10  293723      -1.3724    0.00052505      -1.3729
LRIG2              1  113615792  113667824     56      15  293723      0.63611    0.00052505      0.63558
MAGI3              1  113933087  114228545    571      30  293723     0.036398    0.00052505     0.035873
PHTF1              1  114239824  114302165    101      12  293723     -0.91828    0.00052505     -0.91881
RSBN1              1  114304454  114355070     67      14  293723     0.090502    0.00052505     0.089977
PTPN22             1  114356433  114414375    102      15  293723    0.0032815    0.00052505    0.0027564
BCL2L15            1  114419436  114430230     23       7  293723      -0.1918    0.00052505     -0.19233
AP4B1              1  114437370  114447741     17       6  293723       0.5989    0.00052505      0.59838
DCLRE1B            1  114447915  114456708     12       4  293723     -0.28062    0.00052505     -0.28114
HIPK1              1  114471819  114520491     65      14  293723       1.5357    0.00052505       1.5352
OLFML3             1  114522030  114524875      6       4  293723      0.49385    0.00052505      0.49333
SYT6               1  114631914  114696472    257      51  293723     -0.65749    0.00052505     -0.65802
TRIM33             1  114935399  115053781    286      17  293723      -1.6127    0.00052505      -1.6133
BCAS2              1  115110178  115124265     27       9  293723      0.48685    0.00052505      0.48633
DENND2C            1  115127155  115212732    179      20  293723    -0.081435    0.00052505     -0.08196
AMPD1              1  115215719  115238239     59      14  293723       1.2832    0.00052505       1.2827
NRAS               1  115247085  115259515     15       4  293723      0.20802    0.00052505       0.2075
CSDE1              1  115259534  115300671     75      11  293723       2.2036    0.00052505        2.203
SIKE1              1  115312100  115323308      3       1  293723      0.95441    0.00052505      0.95389
SYCP1              1  115397455  115537991    322      20  293723     -0.13077    0.00052505     -0.13129
TSHB               1  115572445  115576930     22       3  293723      0.74224    0.00052505      0.74171
TSPAN2             1  115590632  115632121    155      23  293723      0.47692    0.00052505      0.47639
NGF                1  115828537  115880857    178      34  293723      -1.6631    0.00052505      -1.6637
VANGL1             1  116184574  116240845    189      32  293723      -2.0886    0.00052505      -2.0891
CASQ2              1  116242624  116311426    318      19  293723    -0.029755    0.00052505     -0.03028
NHLH2              1  116378998  116383747      8       4  293723    -0.075276    0.00052505    -0.075801
SLC22A15           1  116519119  116612675    228      26  293723       1.3316    0.00052505       1.3311
MAB21L3            1  116654376  116677861     71      13  293723       1.8663    0.00052505       1.8657
ATP1A1             1  116914802  116948069     48       5  293723     -0.36206    0.00052505     -0.36258
CD58               1  117057156  117113715     59      11  293723      -1.0994    0.00052505      -1.0999
IGSF3              1  117117020  117210377    116      23  293723      -1.6922    0.00052505      -1.6928
C1orf137           1  117236734  117249225     11       5  293723    -0.016805    0.00052505     -0.01733
CD2                1  117297057  117311851     30       6  293723       2.5121    0.00052505       2.5116
PTGFRN             1  117452689  117532972    224      25  293723       0.6474    0.00052505      0.64687
CD101              1  117544372  117579173     92      20  293723       -0.896    0.00052505     -0.89652
TTF2               1  117602910  117645492     95      20  293723     -0.14211    0.00052505     -0.14264
TRIM45             1  117653677  117664411     36       8  293723      0.30682    0.00052505      0.30629
VTCN1              1  117686209  117753582    186      26  293723       1.7166    0.00052505       1.7161
MAN1A2             1  117910085  118068320    422      22  293723        1.503    0.00052505       1.5024
FAM46C             1  118148604  118171011     66       8  293723      -0.7667    0.00052505     -0.76722
GDAP2              1  118406107  118472302     51      14  293723     -0.75381    0.00052505     -0.75433
WDR3               1  118472372  118503049     31       8  293723      -0.3899    0.00052505     -0.39043
SPAG17             1  118496288  118727848    406      19  293723     -0.63494    0.00052505     -0.63547
TBX15              1  119425666  119532179    283      24  293723      -1.7374    0.00052505       -1.738
WARS2              1  119573839  119683404    272      21  293723     -0.96457    0.00052505     -0.96509
HAO2               1  119911399  119936753     59      10  293723      0.21215    0.00052505      0.21163
HSD3B2             1  119957554  119965662     23       4  293723     -0.85177    0.00052505     -0.85229
HSD3B1             1  120049826  120057681      7       2  293723     -0.93694    0.00052505     -0.93746
ZNF697             1  120162000  120190813     67      12  293723      0.92704    0.00052505      0.92651
PHGDH              1  120254419  120286849     77      19  293723     -0.75389    0.00052505     -0.75441
HMGCS2             1  120290619  120311555     45      10  293723      -1.4925    0.00052505       -1.493
REG4               1  120336641  120354203     50       8  293723      -1.1406    0.00052505      -1.1412
NBPF7              1  120377388  120387503     18       3  293723      -1.7212    0.00052505      -1.7217
ADAM30             1  120436156  120439147      4       1  293723       1.4276    0.00052505        1.427
NOTCH2             1  120454176  120639880    134      11  293723      0.67827    0.00052505      0.67775
FAM72B             1  120838959  120855681      2       1  293723     -0.74445    0.00052505     -0.74498
FCGR1B             1  120926128  120935944      5       2  293723     -0.66192    0.00052505     -0.66244
PPIAL4G            1  143767144  143767881      1       1  293723      -0.8925    0.00052505     -0.89302
SRGAP2B            1  143915897  144094426      1       1  293723      0.43303    0.00052505      0.43251
PDE4DIP            1  144851424  145076186     11       4  293723     -0.16802    0.00052505     -0.16854
NBPF10             1  145293371  145368684      4       2  293723      0.50511    0.00052505      0.50459
HFE2               1  145413191  145417545      3       2  293723      0.99195    0.00052505      0.99143
TXNIP              1  145438438  145442635      4       1  293723      0.75667    0.00052505      0.75615
POLR3GL            1  145456236  145476081     13       8  293723       1.8779    0.00052505       1.8774
