# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
NBPF4              1  108765902  108786720      2       1  372714     -0.22129    0.00090455     -0.22219
NBPF6              1  108992887  109013639      3       1  372664      0.51202    0.00090455      0.51112
FAM102B            1  109102653  109181949    161      14  376691      -1.3994    0.00090455      -1.4003
HENMT1             1  109190910  109204148     24      12  372276      -1.3473    0.00090455      -1.3482
PRPF38B            1  109234932  109244425     11       7  373811      -2.0344    0.00090455      -2.0353
FNDC7              1  109255556  109285371     76      24  372889      -0.8128    0.00090455      -0.8137
STXBP3             1  109289285  109352148    223      15  376748     -0.83802    0.00090455     -0.83893
AKNAD1             1  109358520  109400864    214      36  373396     -0.73793    0.00090455     -0.73883
GPSM2              1  109417972  109473044    197      31  375223     -0.83295    0.00090455     -0.83386
CLCC1              1  109472130  109506121    140      31  374426     -0.16186    0.00090455     -0.16277
WDR47              1  109512835  109584860    241      32  372474     -0.16037    0.00090455     -0.16127
TAF13              1  109606998  109618624     42      14  368426    -0.078856    0.00090455    -0.079761
TMEM167B           1  109633403  109639554     27       9  370715       1.0388    0.00090455       1.0379
C1orf194           1  109648573  109656484     32       8  372522     -0.65851    0.00090455     -0.65942
KIAA1324           1  109656585  109749403    419      50  374032     -0.48158    0.00090455     -0.48249
SARS               1  109756515  109780804     52      18  373075      -1.8896    0.00090455      -1.8905
CELSR2             1  109792641  109818378    114      27  374579     -0.89455    0.00090455     -0.89545
PSRC1              1  109822176  109825790     15      10  373717       0.3519    0.00090455      0.35099
MYBPHL             1  109834987  109849663     52      16  375134       1.0956    0.00090455       1.0947
SORT1              1  109852187  109940563    187      25  375413      0.28644    0.00090455      0.28553
PSMA5              1  109941653  109969108     66      19  374904      0.86813    0.00090455      0.86722
SYPL2              1  110009100  110024764     55       7  374687       1.1579    0.00090455        1.157
ATXN7L2            1  110026533  110035426     18       7  377367      0.50777    0.00090455      0.50687
CYB561D1           1  110036658  110043063     16       7  372106       1.3141    0.00090455       1.3132
AMIGO1             1  110049446  110052336      4       2  369419       2.0819    0.00090455        2.081
GPR61              1  110082494  110088487     12       4  377467    -0.046494    0.00090455    -0.047399
GNAI3              1  110091186  110138465    124      29  375841      0.35087    0.00090455      0.34997
GNAT2              1  110145889  110155705     33      15  375279      0.62733    0.00090455      0.62643
AMPD2              1  110162435  110174677     33      11  374398     -0.65062    0.00090455     -0.65152
GSTM4              1  110198698  110208123     26       9  372948       1.0125    0.00090455       1.0116
GSTM2              1  110210644  110226619     35      10  370639      0.53456    0.00090455      0.53365
GSTM1              1  110230418  110240828      4       2  370505     -0.31338    0.00090455     -0.31428
GSTM5              1  110254406  110260890     21       7  375937      -1.8101    0.00090455       -1.811
GSTM3              1  110276554  110283660     15       5  379184      -1.4917    0.00090455      -1.4926
EPS8L3             1  110292702  110306644     48      14  371877      0.18174    0.00090455      0.18084
CSF1               1  110453233  110473616     55      19  374254       2.0002    0.00090455       1.9993
AHCYL1             1  110527387  110566364     85      15  373591     -0.57353    0.00090455     -0.57443
STRIP1             1  110574199  110597263     60      15  374103      0.44546    0.00090455      0.44455
ALX3               1  110602997  110613322     37       9  373262     -0.74858    0.00090455     -0.74949
UBL4B              1  110655062  110656569      4       2  371915      0.42913    0.00090455      0.42823
SLC6A17            1  110693132  110744824    109      16  374528       1.0335    0.00090455       1.0326
KCNC4              1  110753336  110776674     40      15  370921     -0.60754    0.00090455     -0.60845
RBM15              1  110881945  110889303     14       7  374711      0.42325    0.00090455      0.42235
SLC16A4            1  110905473  110933704     84      21  377304      0.35973    0.00090455      0.35883
LAMTOR5            1  110943875  110950546     17       5  380470     -0.20096    0.00090455     -0.20187
PROK1              1  110993788  110999976     31      11  376684       2.0167    0.00090455       2.0158
KCNA10             1  111059839  111061797      9       5  378643      -1.6429    0.00090455      -1.6438
KCNA2              1  111136202  111174096    110      16  374876      -1.1684    0.00090455      -1.1693
KCNA3              1  111196182  111217655     49      10  372126       1.2912    0.00090455       1.2903
CD53               1  111413821  111442558     98      16  373806      -1.8619    0.00090455      -1.8628
LRIF1              1  111489812  111506825     29      13  376113     -0.50835    0.00090455     -0.50925
DRAM2              1  111659954  111682838     75      15  376820     -0.58889    0.00090455     -0.58979
CEPT1              1  111682249  111727724    176      25  374553       1.4412    0.00090455       1.4403
DENND2D            1  111728591  111747160     57      22  375417      0.74883    0.00090455      0.74793
CHI3L2             1  111770281  111786062     77      13  377568     -0.77342    0.00090455     -0.77432
CHIA               1  111833474  111863188    225      28  373347      -1.5722    0.00090455      -1.5731
PIFO               1  111867285  111895639    115      19  376153     -0.87457    0.00090455     -0.87548
OVGP1              1  111956937  111970399     68      16  379231      -1.1878    0.00090455      -1.1887
WDR77              1  111982512  111991915     24       9  374649      -1.2924    0.00090455      -1.2933
ATP5F1             1  111991467  112004540     42      11  376424     -0.69723    0.00090455     -0.69814
C1orf162           1  112016474  112021134     14       8  373962    -0.047334    0.00090455    -0.048239
ADORA3             1  112025970  112106602    296      43  374698     -0.58743    0.00090455     -0.58833
RAP1A              1  112162405  112256807    395      37  375380       2.2253    0.00090455       2.2244
FAM212B            1  112264686  112298419    152      33  373260       2.1314    0.00090455       2.1305
DDX20              1  112298190  112310199     55      13  375262       1.7041    0.00090455       1.7032
KCND3              1  112318444  112532147    833     116  375587       2.7303    0.00090455       2.7294
LOC643355          1  112532593  112541464     40      15  372664       3.7392    0.00090455       3.7383
CTTNBP2NL          1  112938800  113003786    163       9  377437     -0.55679    0.00090455      -0.5577
WNT2B              1  113010040  113063910    146      31  371644       1.1054    0.00090455       1.1044
ST7L               1  113066140  113162040    275      25  375164      0.40248    0.00090455      0.40158
CAPZA1             1  113162075  113214241    100      21  377122      0.59129    0.00090455      0.59038
MOV10              1  113217048  113243368     66      15  374965     -0.14523    0.00090455     -0.14614
RHOC               1  113243749  113250025     19       6  373400      0.96682    0.00090455      0.96591
PPM1J              1  113252616  113257950     19      11  371215     -0.16308    0.00090455     -0.16398
FAM19A3            1  113261619  113269857     19       6  367963     -0.93501    0.00090455     -0.93591
SLC16A1            1  113454469  113498975     90      24  374589      -1.2785    0.00090455      -1.2794
LRIG2              1  113615792  113667824    127      23  373067       -0.807    0.00090455      -0.8079
MAGI3              1  113933087  114228545    598      38  376059      0.16728    0.00090455      0.16637
