# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ADGRF1             6   46967116   47010082     88      19  503     -0.84743    0.00034104     -0.84777
TNFRSF21           6   47199263   47277683    166      31  503      -1.8675    0.00034104      -1.8679
CD2AP              6   47445482   47594999    335      14  503     -0.43543    0.00034104     -0.43577
ADGRF2             6   47624223   47665533    201       7  503        -1.27    0.00034104      -1.2703
ADGRF4             6   47666289   47689757     65       8  503       -1.693    0.00034104      -1.6934
OPN5               6   47749775   47794117    129      11  503     -0.30436    0.00034104      -0.3047
PTCHD4             6   47845157   48036425    621      46  503      -1.9054    0.00034104      -1.9057
MUT                6   49398073   49431041     70       9  503      -1.6704    0.00034104      -1.6707
CENPQ              6   49431054   49460820     60       9  503      -1.5232    0.00034104      -1.5235
GLYATL3            6   49467671   49495777     83       9  503      0.91336    0.00034104      0.91302
C6orf141           6   49518113   49523166     13       2  503     -0.58305    0.00034104     -0.58339
RHAG               6   49572888   49604587    124      16  503      -1.6664    0.00034104      -1.6668
CRISP2             6   49660071   49681911     61      14  503    -0.098652    0.00034104    -0.098993
CRISP3             6   49695089   49712168     37       9  503      -1.2779    0.00034104      -1.2782
PGK2               6   49753364   49755053      1       1  503      -1.1151    0.00034104      -1.1154
CRISP1             6   49801970   49844809    125      11  503      -1.1392    0.00034104      -1.1395
DEFB133            6   49913814   49917157     13       5  503      -1.7699    0.00034104      -1.7702
DEFB114            6   49928005   49931818     12       3  503      -1.5544    0.00034104      -1.5548
DEFB113            6   49936390   49937338      1       1  503      -1.0183    0.00034104      -1.0186
DEFB110            6   49976851   49989694     22       6  503     -0.74436    0.00034104      -0.7447
DEFB112            6   50011288   50016364     18       5  503     -0.71258    0.00034104     -0.71292
TFAP2D             6   50681257   50740746     97      11  503       1.1799    0.00034104       1.1796
TFAP2B             6   50786439   50815326     75      15  503       3.0059    0.00034104       3.0056
PKHD1              6   51480145   51952423   1589      57  503      -1.2976    0.00034104       -1.298
IL17A              6   52051185   52055436     10       4  503      -2.8176    0.00034104      -2.8179
IL17F              6   52101484   52109298     26       9  503      0.28795    0.00034104      0.28761
MCM3               6   52128812   52149679     75      15  503     0.073503    0.00034104     0.073162
PAQR8              6   52226926   52272575    167      34  503      0.36212    0.00034104      0.36178
EFHC1              6   52284994   52360583    234      34  503     -0.60842    0.00034104     -0.60876
TRAM2              6   52362200   52441862    334      30  503     0.047535    0.00034104     0.047193
TMEM14A            6   52535884   52551386     56       8  503      0.70159    0.00034104      0.70125
GSTA2              6   52614885   52628361     42       5  503      0.49563    0.00034104      0.49529
GSTA1              6   52656178   52668664     28       4  503     -0.15606    0.00034104      -0.1564
GSTA5              6   52696540   52710893     39       6  503      0.24545    0.00034104      0.24511
GSTA3              6   52761437   52774496     31       6  503      0.42325    0.00034104      0.42291
GSTA4              6   52842746   52860178     91      14  503      0.31367    0.00034104      0.31333
ICK                6   52866097   52926676     88      17  503     -0.74784    0.00034104     -0.74818
FBXO9              6   52922586   52965671     65      13  503      -1.4955    0.00034104      -1.4959
GCM1               6   52991759   53013624     75      16  503      -1.2758    0.00034104      -1.2761
ELOVL5             6   53132196   53213977    230      14  503      0.93333    0.00034104      0.93299
GCLC               6   53362139   53409927    174      19  503      0.22405    0.00034104      0.22371
KLHL31             6   53512699   53530506     68       9  503     -0.91734    0.00034104     -0.91768
LRRC1              6   53659295   53789490    367      20  503    -0.016269    0.00034104     -0.01661
MLIP               6   53883714   54131078    530      28  503     -0.52324    0.00034104     -0.52358
TINAG              6   54173203   54254950    230      27  503     -0.74651    0.00034104     -0.74685
FAM83B             6   54711569   54809897    350      24  503      0.97631    0.00034104      0.97597
HCRTR2             6   55039071   55147538    355      25  503     -0.32182    0.00034104     -0.32216
GFRAL              6   55192267   55267291    573      22  503      -1.9046    0.00034104       -1.905
HMGCLL1            6   55299171   55444012    644      29  503      -1.3477    0.00034104      -1.3481
BMP5               6   55618451   55740388    246      41  503     -0.41781    0.00034104     -0.41815
COL21A1            6   55921388   56112544    730      18  503      -0.4203    0.00034104     -0.42064
DST                6   56322785   56819426    976      31  503       4.3698    0.00034104       4.3694
BEND6              6   56819773   56892450    144      10  503        1.975    0.00034104       1.9747
KIAA1586           6   56911343   56920023      8       4  503     -0.70351    0.00034104     -0.70385
ZNF451             6   56954808   57035103     98       9  503      0.33738    0.00034104      0.33704
BAG2               6   57037104   57050013      9       2  503    0.0072025    0.00034104    0.0068615
RAB23              6   57051790   57087112     34       7  503      0.54702    0.00034104      0.54668
MTRNR2L9           6   62284008   62284534      6       2  503       1.6672    0.00034104       1.6668
KHDRBS2            6   62389865   62996100   1488      39  503      -0.2432    0.00034104     -0.24354
LGSN               6   63985856   64029882     34      10  503        3.793    0.00034104       3.7926
PTP4A1             6   64281917   64293493     10       3  503       2.8711    0.00034104       2.8708
PHF3               6   64345707   64424407    126      19  503       3.8887    0.00034104       3.8884
EYS                6   64429876   66417118   6121     134  503       2.6202    0.00034104       2.6198
LOC441155          6   66011311   66015506      3       1  503       1.0727    0.00034104       1.0724
ADGRB3             6   69345210   70099403   2172      75  503       2.1906    0.00034104       2.1903
LMBRD1             6   70385641   70507049    399      14  503      0.76462    0.00034104      0.76428
COL19A1            6   70576448   70922157    876      66  503      -1.5014    0.00034104      -1.5018
COL9A1             6   70925743   71012786    379      32  503     -0.55694    0.00034104     -0.55728
FAM135A            6   71123107   71270877    304       9  503      0.62294    0.00034104       0.6226
SDHAF4             6   71276625   71298606     72       5  503      0.91239    0.00034104      0.91205
SMAP1              6   71377474   71571718    429      25  503       1.0033    0.00034104        1.003
B3GAT2             6   71566914   71667101    287      44  503      0.74265    0.00034104      0.74231
OGFRL1             6   71998477   72013267     54      12  503     -0.66264    0.00034104     -0.66298
RIMS1              6   72596406   73112845   1403      48  503       1.2656    0.00034104       1.2652
KCNQ5              6   73331571   73908574   1516     109  503       2.0095    0.00034104       2.0091
KHDC1L             6   73933267   73935175      5       2  503       1.2372    0.00034104       1.2369
KHDC1              6   73951037   74019938    250      18  503       1.6735    0.00034104       1.6731
